hex_id,is_terrestrial_hex,water_type,hex_land_km2,spain_safe_km2,portugal_safe_km2,portugal_v2_safe_km2,portugal_v3_safe_km2,winner,control_status,basis
h6000_q-000460_r+000972,True,NONE,17.60255904930115,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000458_r+000972,True,NONE,17.60255904930115,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000459_r+000972,True,NONE,17.60255904930115,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000458_r+000973,True,NONE,17.583791790311814,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000459_r+000973,True,NONE,17.583791790311814,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000460_r+000973,True,NONE,17.583791790311814,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000459_r+000974,True,NONE,17.565031324939728,2.2942173574025033,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000460_r+000974,True,NONE,17.565031324939728,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000457_r+000972,True,NONE,17.602559049295426,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000456_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000457_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000457_r+000974,True,NONE,17.56503132495117,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000456_r+000974,True,NONE,17.56503132495117,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000456_r+000975,True,NONE,17.546277688005446,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000458_r+000975,True,NONE,17.546277688022613,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000473_r+000972,True,NONE,17.602559049289702,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000474_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000471_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000472_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000470_r+000972,True,NONE,17.602559049289702,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000471_r+000973,True,NONE,17.58379179031563,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000472_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000470_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000472_r+000974,True,NONE,17.56503132495117,0.057608495138406754,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000471_r+000974,True,NONE,17.565031324939728,0.09695626713967323,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000974,True,NONE,17.56503132495117,1.7172495598696098,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000472_r+000975,True,NONE,17.546277688020705,15.231084085550307,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000975,True,NONE,17.546277688022613,16.24969049312264,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000471_r+000975,True,NONE,17.546277688022613,16.551381665445327,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000474_r+000973,True,NONE,17.58379179031563,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000475_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000475_r+000974,True,NONE,17.56503132495117,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000474_r+000974,True,NONE,17.565031324939728,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000474_r+000975,True,NONE,17.546277688022613,3.117526271589637,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000475_r+000975,True,NONE,17.546277688020705,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000476_r+000975,True,NONE,17.546277688022613,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000475_r+000976,True,NONE,17.527530914300918,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000476_r+000976,True,NONE,17.52753091429901,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000472_r+000976,True,NONE,17.527530914300918,17.527530914300918,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000474_r+000976,True,NONE,17.52753091429901,8.384706264541864,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000474_r+000977,True,NONE,17.508791038433074,15.289674701770306,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000977,True,NONE,17.50879103842163,17.50879103842163,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000472_r+000977,True,NONE,17.508791038433074,17.508791038433074,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000474_r+000978,True,NONE,17.490058094852447,17.37789961538887,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000475_r+000978,True,NONE,17.490058094852447,1.7944179393193722,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000978,True,NONE,17.49005809487152,17.49005809487152,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000475_r+000979,True,NONE,17.471332118164064,1.0303161917259693,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000476_r+000977,True,NONE,17.50879103842163,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000475_r+000977,True,NONE,17.508791038433074,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000476_r+000978,True,NONE,17.49005809487152,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000477_r+000978,True,NONE,17.490058094852447,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000476_r+000979,True,NONE,17.471332118164064,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000477_r+000979,True,NONE,17.4713321181736,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000477_r+000980,True,NONE,17.452613142557144,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000465_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000464_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000466_r+000973,True,NONE,17.583791790304183,13.400257983937026,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000464_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000465_r+000973,True,NONE,17.583791790302275,5.798674444777012,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000974,True,NONE,17.56503132495117,17.56503132495117,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000974,True,NONE,17.565031324939728,17.565031324939728,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000974,True,NONE,17.56503132495117,13.504671576557636,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000975,True,NONE,17.546277688005446,17.546277688005446,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000975,True,NONE,17.546277688022613,17.546277688022613,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000462_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000461_r+000972,True,NONE,17.60255904928589,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000463_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000462_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000461_r+000973,True,NONE,17.583791790304183,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000464_r+000974,True,NONE,17.56503132495117,3.09144228327661,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000461_r+000974,True,NONE,17.565031324939728,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000462_r+000974,True,NONE,17.56503132495117,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000463_r+000974,True,NONE,17.56503132495117,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000463_r+000975,True,NONE,17.546277688022613,10.694596914952811,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000973,True,NONE,17.583791790311814,12.917506827248335,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000973,True,NONE,17.58379179031563,0.7521501665170193,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000973,True,NONE,17.583791790302275,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000470_r+000974,True,NONE,17.56503132495117,2.5397333276424408,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000974,True,NONE,17.565031324935912,10.060214329359294,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000974,True,NONE,17.565031324949263,17.565031324949263,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000975,True,NONE,17.546277688009262,17.546277688009262,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000975,True,NONE,17.54627768801117,17.54627768801117,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000470_r+000975,True,NONE,17.54627768801117,17.54627768801117,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000976,True,NONE,17.527530914316177,17.527530914316177,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000462_r+000975,True,NONE,17.546277688005446,9.172960619787217,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000464_r+000975,True,NONE,17.546277688022613,15.239051057783723,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000464_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000463_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000977,True,NONE,17.508791038433074,17.508791038433074,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000464_r+000977,True,NONE,17.508791038433074,17.508791038433074,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000463_r+000977,True,NONE,17.508791038415907,17.508791038415907,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000464_r+000978,True,NONE,17.490058094852447,17.490058094852447,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000978,True,NONE,17.490058094852447,17.490058094852447,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000976,True,NONE,17.527530914316177,17.527530914316177,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000471_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000470_r+000976,True,NONE,17.52753091430855,17.52753091430855,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000471_r+000977,True,NONE,17.508791038425446,17.508791038425446,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000977,True,NONE,17.508791038404464,17.508791038404464,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000470_r+000977,True,NONE,17.508791038414003,17.508791038414003,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000472_r+000978,True,NONE,17.490058094852447,17.490058094852447,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000978,True,NONE,17.490058094882965,17.490058094882965,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000470_r+000978,True,NONE,17.490058094884873,17.490058094884873,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000471_r+000978,True,NONE,17.490058094881057,17.490058094881057,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000975,True,NONE,17.546277688022613,17.546277688022613,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000976,True,NONE,17.52753091429901,17.52753091429901,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000977,True,NONE,17.508791038433074,17.508791038433074,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000977,True,NONE,17.508791038415907,17.508791038415907,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000977,True,NONE,17.508791038433074,17.508791038433074,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000978,True,NONE,17.490058094852447,17.490058094852447,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000978,True,NONE,17.490058094852447,17.490058094852447,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000469_r+000979,True,NONE,17.47133211815834,17.47133211815834,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000468_r+000979,True,NONE,17.471332118164064,17.471332118164064,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000463_r+000978,True,NONE,17.490058094882965,17.490058094882965,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000978,True,NONE,17.490058094852447,17.490058094852447,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000464_r+000979,True,NONE,17.47133211815834,17.47133211815834,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000979,True,NONE,17.471332118164064,17.471332118164064,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000979,True,NONE,17.471332118164064,17.471332118164064,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000980,True,NONE,17.452613142570495,17.452613142570495,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000980,True,NONE,17.452613142570495,17.452613142570495,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000465_r+000980,True,NONE,17.452613142570495,17.452613142570495,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000467_r+000981,True,NONE,17.433901202301026,17.433901202301026,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000466_r+000981,True,NONE,17.433901202301026,17.433901202301026,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000470_r+000979,True,NONE,17.471332118169784,17.471332118169784,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000472_r+000979,True,NONE,17.471332118169784,12.606036019275665,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000471_r+000979,True,NONE,17.471332118179323,17.471332118179323,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000473_r+000980,True,NONE,17.452613142570495,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000471_r+000980,True,NONE,17.452613142572403,10.696414971343756,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000472_r+000980,True,NONE,17.45261314255333,1.1496542747554779,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
h6000_q-000472_r+000981,True,NONE,17.433901202302934,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000473_r+000981,True,NONE,17.433901202304842,0.0,0.0,0.0,0.0,,UNRESOLVED,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000471_r+000981,True,NONE,17.433901202306746,1.384988759882927,0.0,0.0,0.0,sp_b622a2799f94,CONTROLLED,LARGEST_UNIONED_SAFE_INTERIOR_LAND_IN_THE_HEX
